DataValue,LocalDateTime,UTCOffset,DateTimeUTC,SiteCode,VariableCode,QualifierCode,MethodCode,SourceCode,QualityControlLevelCode,CensorCode
0,12/25/2017 12:25,8,12/25/2017 20:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 12:30,8,12/25/2017 20:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 12:35,8,12/25/2017 20:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 12:40,8,12/25/2017 20:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 12:45,8,12/25/2017 20:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 12:50,8,12/25/2017 20:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 12:55,8,12/25/2017 20:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 13:00,8,12/25/2017 21:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 13:05,8,12/25/2017 21:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 13:10,8,12/25/2017 21:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 13:15,8,12/25/2017 21:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 13:20,8,12/25/2017 21:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 13:25,8,12/25/2017 21:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 13:30,8,12/25/2017 21:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 13:35,8,12/25/2017 21:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 13:40,8,12/25/2017 21:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 13:45,8,12/25/2017 21:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 13:50,8,12/25/2017 21:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 13:55,8,12/25/2017 21:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 14:00,8,12/25/2017 22:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 14:05,8,12/25/2017 22:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 14:10,8,12/25/2017 22:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 14:15,8,12/25/2017 22:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 14:20,8,12/25/2017 22:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 14:25,8,12/25/2017 22:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 14:30,8,12/25/2017 22:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 14:35,8,12/25/2017 22:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 14:40,8,12/25/2017 22:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 14:45,8,12/25/2017 22:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 14:50,8,12/25/2017 22:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 14:55,8,12/25/2017 22:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 15:00,8,12/25/2017 23:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 15:05,8,12/25/2017 23:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 15:10,8,12/25/2017 23:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 15:15,8,12/25/2017 23:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 15:20,8,12/25/2017 23:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 15:25,8,12/25/2017 23:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 15:30,8,12/25/2017 23:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 15:35,8,12/25/2017 23:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 15:40,8,12/25/2017 23:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 15:45,8,12/25/2017 23:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 15:50,8,12/25/2017 23:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 15:55,8,12/25/2017 23:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 16:00,8,12/26/2017 0:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 16:05,8,12/26/2017 0:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 16:10,8,12/26/2017 0:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 16:15,8,12/26/2017 0:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 16:20,8,12/26/2017 0:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 16:25,8,12/26/2017 0:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 16:30,8,12/26/2017 0:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 16:35,8,12/26/2017 0:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 16:40,8,12/26/2017 0:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 16:45,8,12/26/2017 0:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 16:50,8,12/26/2017 0:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 16:55,8,12/26/2017 0:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 17:00,8,12/26/2017 1:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 17:05,8,12/26/2017 1:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 17:10,8,12/26/2017 1:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 17:15,8,12/26/2017 1:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 17:20,8,12/26/2017 1:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 17:25,8,12/26/2017 1:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 17:30,8,12/26/2017 1:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 17:35,8,12/26/2017 1:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 17:40,8,12/26/2017 1:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 17:45,8,12/26/2017 1:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 17:50,8,12/26/2017 1:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 17:55,8,12/26/2017 1:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 18:00,8,12/26/2017 2:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 18:05,8,12/26/2017 2:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 18:10,8,12/26/2017 2:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 18:15,8,12/26/2017 2:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 18:20,8,12/26/2017 2:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 18:25,8,12/26/2017 2:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 18:30,8,12/26/2017 2:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 18:35,8,12/26/2017 2:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 18:40,8,12/26/2017 2:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 18:45,8,12/26/2017 2:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 18:50,8,12/26/2017 2:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 18:55,8,12/26/2017 2:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 19:00,8,12/26/2017 3:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 19:05,8,12/26/2017 3:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 19:10,8,12/26/2017 3:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 19:15,8,12/26/2017 3:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 19:20,8,12/26/2017 3:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 19:25,8,12/26/2017 3:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 19:30,8,12/26/2017 3:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 19:35,8,12/26/2017 3:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 19:40,8,12/26/2017 3:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 19:45,8,12/26/2017 3:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 19:50,8,12/26/2017 3:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 19:55,8,12/26/2017 3:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 20:00,8,12/26/2017 4:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 20:05,8,12/26/2017 4:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 20:10,8,12/26/2017 4:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 20:15,8,12/26/2017 4:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 20:20,8,12/26/2017 4:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 20:25,8,12/26/2017 4:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 20:30,8,12/26/2017 4:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 20:35,8,12/26/2017 4:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 20:40,8,12/26/2017 4:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 20:45,8,12/26/2017 4:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 20:50,8,12/26/2017 4:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 20:55,8,12/26/2017 4:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 21:00,8,12/26/2017 5:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 21:05,8,12/26/2017 5:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 21:10,8,12/26/2017 5:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 21:15,8,12/26/2017 5:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 21:20,8,12/26/2017 5:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 21:25,8,12/26/2017 5:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 21:30,8,12/26/2017 5:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 21:35,8,12/26/2017 5:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 21:40,8,12/26/2017 5:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 21:45,8,12/26/2017 5:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 21:50,8,12/26/2017 5:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 21:55,8,12/26/2017 5:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 22:00,8,12/26/2017 6:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 22:05,8,12/26/2017 6:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 22:10,8,12/26/2017 6:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 22:15,8,12/26/2017 6:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 22:20,8,12/26/2017 6:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 22:25,8,12/26/2017 6:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 22:30,8,12/26/2017 6:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 22:35,8,12/26/2017 6:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 22:40,8,12/26/2017 6:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 22:45,8,12/26/2017 6:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 22:50,8,12/26/2017 6:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 22:55,8,12/26/2017 6:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 23:00,8,12/26/2017 7:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 23:05,8,12/26/2017 7:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 23:10,8,12/26/2017 7:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 23:15,8,12/26/2017 7:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 23:20,8,12/26/2017 7:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 23:25,8,12/26/2017 7:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 23:30,8,12/26/2017 7:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 23:35,8,12/26/2017 7:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 23:40,8,12/26/2017 7:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 23:45,8,12/26/2017 7:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 23:50,8,12/26/2017 7:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/25/2017 23:55,8,12/26/2017 7:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 0:00,8,12/26/2017 8:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 0:05,8,12/26/2017 8:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 0:10,8,12/26/2017 8:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 0:15,8,12/26/2017 8:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 0:20,8,12/26/2017 8:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 0:25,8,12/26/2017 8:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 0:30,8,12/26/2017 8:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 0:35,8,12/26/2017 8:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 0:40,8,12/26/2017 8:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 0:45,8,12/26/2017 8:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 0:50,8,12/26/2017 8:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 0:55,8,12/26/2017 8:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 1:00,8,12/26/2017 9:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 1:05,8,12/26/2017 9:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 1:10,8,12/26/2017 9:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 1:15,8,12/26/2017 9:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 1:20,8,12/26/2017 9:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 1:25,8,12/26/2017 9:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 1:30,8,12/26/2017 9:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 1:35,8,12/26/2017 9:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 1:40,8,12/26/2017 9:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 1:45,8,12/26/2017 9:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 1:50,8,12/26/2017 9:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 1:55,8,12/26/2017 9:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 2:00,8,12/26/2017 10:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 2:05,8,12/26/2017 10:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 2:10,8,12/26/2017 10:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 2:15,8,12/26/2017 10:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 2:20,8,12/26/2017 10:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 2:25,8,12/26/2017 10:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 2:30,8,12/26/2017 10:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 2:35,8,12/26/2017 10:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 2:40,8,12/26/2017 10:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 2:45,8,12/26/2017 10:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 2:50,8,12/26/2017 10:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 2:55,8,12/26/2017 10:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 3:00,8,12/26/2017 11:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 3:05,8,12/26/2017 11:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 3:10,8,12/26/2017 11:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 3:15,8,12/26/2017 11:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 3:20,8,12/26/2017 11:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 3:25,8,12/26/2017 11:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 3:30,8,12/26/2017 11:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 3:35,8,12/26/2017 11:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 3:40,8,12/26/2017 11:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 3:45,8,12/26/2017 11:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 3:50,8,12/26/2017 11:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 3:55,8,12/26/2017 11:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 4:00,8,12/26/2017 12:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 4:05,8,12/26/2017 12:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 4:10,8,12/26/2017 12:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 4:15,8,12/26/2017 12:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 4:20,8,12/26/2017 12:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 4:25,8,12/26/2017 12:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 4:30,8,12/26/2017 12:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 4:35,8,12/26/2017 12:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 4:40,8,12/26/2017 12:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 4:45,8,12/26/2017 12:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 4:50,8,12/26/2017 12:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 4:55,8,12/26/2017 12:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 5:00,8,12/26/2017 13:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 5:05,8,12/26/2017 13:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 5:10,8,12/26/2017 13:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 5:15,8,12/26/2017 13:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 5:20,8,12/26/2017 13:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 5:25,8,12/26/2017 13:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 5:30,8,12/26/2017 13:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 5:35,8,12/26/2017 13:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 5:40,8,12/26/2017 13:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 5:45,8,12/26/2017 13:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 5:50,8,12/26/2017 13:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 5:55,8,12/26/2017 13:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 6:00,8,12/26/2017 14:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 6:05,8,12/26/2017 14:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 6:10,8,12/26/2017 14:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 6:15,8,12/26/2017 14:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 6:20,8,12/26/2017 14:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 6:25,8,12/26/2017 14:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 6:30,8,12/26/2017 14:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 6:35,8,12/26/2017 14:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 6:40,8,12/26/2017 14:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 6:45,8,12/26/2017 14:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 6:50,8,12/26/2017 14:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 6:55,8,12/26/2017 14:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 7:00,8,12/26/2017 15:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 7:05,8,12/26/2017 15:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 7:10,8,12/26/2017 15:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 7:15,8,12/26/2017 15:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 7:20,8,12/26/2017 15:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 7:25,8,12/26/2017 15:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 7:30,8,12/26/2017 15:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 7:35,8,12/26/2017 15:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 7:40,8,12/26/2017 15:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 7:45,8,12/26/2017 15:45,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 7:50,8,12/26/2017 15:50,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 7:55,8,12/26/2017 15:55,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 8:00,8,12/26/2017 16:00,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 8:05,8,12/26/2017 16:05,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 8:10,8,12/26/2017 16:10,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 8:15,8,12/26/2017 16:15,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 8:20,8,12/26/2017 16:20,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 8:25,8,12/26/2017 16:25,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 8:30,8,12/26/2017 16:30,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 8:35,8,12/26/2017 16:35,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
0,12/26/2017 8:40,8,12/26/2017 16:40,Siphon7,GPM_15min,0,IS203_EM,TNC,1,nc
